datum;pozicija;sektor_protustranke;podskup_protustranke;instrument;namjena_kredita;izvorno_dospijece;otkazni_rok;pocetno_fiksiranje_kamatne_stope;velicina_kredita;nominalna_kamatna_stopa_novi_posao;nominalna_kamatna_stopa_stanje;efektivna_kamatna_stopa;iznos_novi_posao;iznos_stanje;izvorne_tablice
2019-08-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,77;;;20,43071419;G2
2019-08-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;7,06;;;1454,63097815;G2
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,51;3,09;;205,44836571;7356,00488433;G5|G6
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;0,89;2,96;;164,85109934;1679,5713517;G5|G6
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;3,23;;;19,48427988;;G3
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;1,93;;;37,791992;;G3
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;1,79;3,07;;370,29946505;9035,57623603;G5|G6
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;VISE_OD_1_MIL_EUR;1,67;;;311,23109182;;G3
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;8,72;;;7,96370974;G3
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_I_PREKORACENJA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,69;;;479,18839807;G3
2019-08-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,74;;;492,75516129;G3
2019-08-31;KREDITI;UKUPNO;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,25;4,63;;485,43639543;25291,99234046;G5|G6
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,15;0,71;;138,02144927;7851,98887396;G5|G6
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,11;0,24;;197,27300581;4209,59308414;G5|G6
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,13;0,55;;335,29445508;12061,5819581;G1|G5
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;14838,48266233;G1
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,22;;;1427,03431774;G1
2019-09-30;DEPOZITI;KUCANSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,01;;;13405,48541017;G1
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,39;0,61;;9,47320899;495,94102952;G5|G6
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,22;0,41;;128,6713541;790,93516694;G5|G6
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,23;0,49;;138,14456308;1286,87619646;G1|G5
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;8235,46440274;G1
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;618,40158097;G1
2019-09-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;7616,89953614;G1
2019-09-30;DEPOZITI;UKUPNO;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,16;0,54;;473,43901817;13348,45815456;G5|G6
2019-09-30;DEPOZITI;UKUPNO;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,16;0,54;;473,43901817;13348,45815456;G5|G6
2019-09-30;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,85;;;27,63601238;;G2
2019-09-30;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,74;4,63;;57,86349009;588,90228955;G5|G6
2019-09-30;KREDITI;KUCANSTVA;OBRTNICI;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;6,82;;;38,37699285;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,87;;;64,53111379;;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,76;;3,87;0,34284898;;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,89;6,65;;64,03999389;8022,28368722;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;0,47;6,98;;6,72335151;1335,91287533;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,47;6,7;;70,7633454;9358,19656255;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,97;3,83;;109,37437616;6968,15985518;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,73;2,57;;0,31410447;0,00111226;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,97;3,83;3,46;109,68848063;6968,16096744;G2|G5
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,56;5,47;;180,45182603;16326,35752999;G5|G6
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;6,17;;;481,78429445;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;PREKORACENJA_PO_TRANSAKCIJSKOM_RACUNU;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;8,27;;;871,723872;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,65;;;11,73325451;G2
2019-09-30;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;7,04;;;1455,50677524;G2
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,61;3,04;;203,96338618;7380,01700559;G5|G6
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;0,86;2,9;;161,86204435;1661,64728531;G5|G6
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;3,35;;;24,91306405;;G3
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;2,22;;;45,80734303;;G3
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;1,84;3,01;;365,82543053;9041,6642909;G5|G6
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;VISE_OD_1_MIL_EUR;1,65;;;292,88263294;;G3
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;8,83;;;8,52694282;G3
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_I_PREKORACENJA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,65;;;480,55596495;G3
2019-09-30;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,7;;;495,40335128;G3
2019-09-30;KREDITI;UKUPNO;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,41;4,6;;546,27725656;25368,02182089;G5|G6
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,18;0,69;;144,65576956;7831,41609952;G5|G6
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,16;0,23;;199,94586486;4176,26943719;G5|G6
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,18;0,53;;344,60163443;12007,68553671;G1|G5
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;14969,33088203;G1
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,22;;;1430,85461671;G1
2019-10-31;DEPOZITI;KUCANSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,01;;;13532,34986494;G1
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,15;0,57;;2,41898341;500,22829952;G5|G6
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,02;0,4;;97,26211623;770,51585915;G5|G6
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,02;0,47;;99,68109964;1270,74415867;G1|G5
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;8273,84399374;G1
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;591,61026765;G1
2019-10-31;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;7682,0784671;G1
2019-10-31;DEPOZITI;UKUPNO;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,14;0,52;;444,28273406;13278,42969538;G5|G6
2019-10-31;DEPOZITI;UKUPNO;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,14;0,52;;444,28273406;13278,42969538;G5|G6
2019-10-31;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,27;;;24,925454;;G2
2019-10-31;KREDITI;KUCANSTVA;OBRTNICI;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,98;4,58;;55,87957541;595,05554061;G5|G6
2019-10-31;KREDITI;KUCANSTVA;OBRTNICI;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;6,67;;;39,18480049;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;OSTALE_NAMJENE;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,13;;;59,02127459;;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,02;;4,15;0,46261079;;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;5,15;6,62;;58,9044336;8080,16968188;G5|G6
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;0,47;6,96;;7,80101644;1351,28438397;G5|G6
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;POTROSACKI_I_OSTALI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;4,61;6,67;;66,70545004;9431,45406585;G5|G6
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,67;3,78;;162,51758345;7060,62707308;G5|G6
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;;0,04;;;0,06110036;G5
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;STAMBENI;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,67;3,78;2,93;162,32986763;7060,68817344;G2|G5
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;3,23;5,43;;229,22303349;16492,14223929;G5|G6
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;6,13;;;487,97841822;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;PREKORACENJA_PO_TRANSAKCIJSKOM_RACUNU;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;8,25;;;880,75144251;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_KREDITI;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;4,43;;;11,94621044;G2
2019-10-31;KREDITI;KUCANSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;UKUPNO;;7,01;;;1472,03465601;G2
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;DUGOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,75;3;;160,51043062;7438,88090472;G5|G6
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;KRATKOROCNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;1,01;2,79;;146,27709938;1670,2408788;G5|G6
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;DO_0_25_MIL_EUR;3,31;;;30,79346838;;G3
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;OD_0_25_DO_1_MIL_EUR;2,41;;;57,62088696;;G3
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;1,92;2,96;;306,78753;9109,12178352;G5|G6
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;VISE_OD_1_MIL_EUR;1,59;;;212,51542815;;G3
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;KREDITI_PO_KREDITNIM_KARTICAMA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;8,83;;;8,80637073;G3
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_I_PREKORACENJA;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,55;;;481,95837574;G3
2019-10-31;KREDITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;REVOLVING_PREKORACENJA_I_KARTICE;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;3,61;;;497,49934393;G3
2019-10-31;KREDITI;UKUPNO;UKUPNO;KREDITI;UKUPNO;UKUPNO;NIJE_PRIMJENJIVO;UKUPNO;UKUPNO;2,48;4,55;;536,01056349;25601,26402281;G5|G6
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,16;0,66;;122,62534485;7736,48500157;G5|G6
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,12;0,22;;152,70497151;4108,59963475;G5|G6
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,14;0,51;;275,33031636;11845,08463632;G1|G5
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;15285,59797311;G1
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,21;;;1435,06997592;G1
2019-11-30;DEPOZITI;KUCANSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;13843,8975697;G1
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;DUGOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,5;0,57;;8,14935761;472,54373862;G5|G6
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;KRATKOROCNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,01;0,3;;92,82336736;757,1954234;G5|G6
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;OROCENI_DEPOZITI;NIJE_PRIMJENJIVO;UKUPNO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;0,05;0,41;;100,97272497;1229,73916202;G1|G5
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;PREKONOCNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;8418,6509416;G1
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;STEDNI_DEPOZITI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,02;;;609,60568905;G1
2019-11-30;DEPOZITI;NEFINANCIJSKA_DRUSTVA;UKUPNO;TRANSAKCIJSKI_RACUNI;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;NIJE_PRIMJENJIVO;;0,03;;;7808,89428094;G1
